Assessor Parcel Number,Jurisdiction Name,Maxium_density_allowed_(units/Acres),Total Capacity,Parcel_size(Acres),total people per parcel,AIN,CENTER_LAT,CENTER_LON
6043018003,UNINCORPORATED LA COUNTY,18.0,2.0,,,6043018003,33.95947991,-118.2499887
6043018004,UNINCORPORATED LA COUNTY,18.0,2.0,,,6043018004,33.95933908,-118.2499938
6043018005,UNINCORPORATED LA COUNTY,18.0,2.0,,,6043018005,33.95919877,-118.2499998
6043018006,UNINCORPORATED LA COUNTY,18.0,2.0,,,6043018006,33.95905897,-118.2500055
6043018007,UNINCORPORATED LA COUNTY,18.0,2.0,,,6043018007,33.95891859,-118.2500111
6043018008,UNINCORPORATED LA COUNTY,18.0,2.0,,,6043018008,33.95877926,-118.250017
6043018009,UNINCORPORATED LA COUNTY,18.0,2.0,,,6043018009,33.95863872,-118.2500225
6043018010,UNINCORPORATED LA COUNTY,18.0,2.0,,,6043018010,33.9584968,-118.250028
6043018013,UNINCORPORATED LA COUNTY,18.0,1.0,,,6043018013,33.9584968,-118.2503561
6043018014,UNINCORPORATED LA COUNTY,18.0,1.0,,,6043018014,33.95863854,-118.2503502
6043018016,UNINCORPORATED LA COUNTY,18.0,2.0,,,6043018016,33.95891887,-118.2503388
6043018017,UNINCORPORATED LA COUNTY,18.0,2.0,,,6043018017,33.95905902,-118.2503329
6043018018,UNINCORPORATED LA COUNTY,18.0,2.0,,,6043018018,33.95919888,-118.2503274
6043018019,UNINCORPORATED LA COUNTY,18.0,1.0,,,6043018019,33.95933908,-118.2503214
6043018020,UNINCORPORATED LA COUNTY,18.0,1.0,,,6043018020,33.95947997,-118.2503162
6043018021,UNINCORPORATED LA COUNTY,18.0,1.0,,,6043018021,33.95962234,-118.2503101
6043019004,UNINCORPORATED LA COUNTY,18.0,2.0,,,6043019004,33.95961976,-118.2491637
6043019005,UNINCORPORATED LA COUNTY,18.0,2.0,,,6043019005,33.95947629,-118.2491696
6043019006,UNINCORPORATED LA COUNTY,18.0,2.0,,,6043019006,33.95933627,-118.249175
6043019007,UNINCORPORATED LA COUNTY,18.0,2.0,,,6043019007,33.9591963,-118.2491802
6043019008,UNINCORPORATED LA COUNTY,18.0,2.0,,,6043019008,33.95905621,-118.2491857
6043019009,UNINCORPORATED LA COUNTY,18.0,2.0,,,6043019009,33.95891579,-118.2491918
6043019010,UNINCORPORATED LA COUNTY,18.0,2.0,,,6043019010,33.95877708,-118.249197
6043019011,UNINCORPORATED LA COUNTY,18.0,2.0,,,6043019011,33.95863717,-118.2492026
6043019012,UNINCORPORATED LA COUNTY,18.0,2.0,,,6043019012,33.95849525,-118.2492081
6043019015,UNINCORPORATED LA COUNTY,18.0,1.0,,,6043019015,33.95849583,-118.2495362
6043019016,UNINCORPORATED LA COUNTY,18.0,1.0,,,6043019016,33.95863762,-118.2495308
6043019018,UNINCORPORATED LA COUNTY,18.0,1.0,,,6043019018,33.95891648,-118.2495196
6043019019,UNINCORPORATED LA COUNTY,18.0,2.0,,,6043019019,33.95905673,-118.2495143
6043019020,UNINCORPORATED LA COUNTY,18.0,2.0,,,6043019020,33.95919687,-118.2495092
6043019022,UNINCORPORATED LA COUNTY,18.0,2.0,,,6043019022,33.95947658,-118.2494987
6043019023,UNINCORPORATED LA COUNTY,18.0,2.0,,,6043019023,33.95962045,-118.2494927
6043020004,UNINCORPORATED LA COUNTY,18.0,2.0,,,6043020004,33.95961943,-118.2483401
6043020005,UNINCORPORATED LA COUNTY,18.0,2.0,,,6043020005,33.95947497,-118.2483456
6043020006,UNINCORPORATED LA COUNTY,18.0,2.0,,,6043020006,33.9593342,-118.2483511
6043020007,UNINCORPORATED LA COUNTY,18.0,2.0,,,6043020007,33.95919292,-118.248357
6043020008,UNINCORPORATED LA COUNTY,18.0,2.0,,,6043020008,33.95905358,-118.2483629
6043020009,UNINCORPORATED LA COUNTY,18.0,2.0,,,6043020009,33.95891441,-118.2483684
6043020010,UNINCORPORATED LA COUNTY,18.0,2.0,,,6043020010,33.95877489,-118.2483739
6043020012,UNINCORPORATED LA COUNTY,18.0,2.0,,,6043020012,33.95849364,-118.2483854
6043020023,UNINCORPORATED LA COUNTY,18.0,2.0,,,6043020023,33.95962024,-118.2486694
6043021011,UNINCORPORATED LA COUNTY,18.0,1.0,,,6043021011,33.95863892,-118.2478792
6043021012,UNINCORPORATED LA COUNTY,18.0,1.0,,,6043021012,33.95877909,-118.2478732
6043021013,UNINCORPORATED LA COUNTY,18.0,1.0,,,6043021013,33.9589192,-118.2478681
6043021014,UNINCORPORATED LA COUNTY,18.0,2.0,,,6043021014,33.95905934,-118.2478621
6043021015,UNINCORPORATED LA COUNTY,18.0,2.0,,,6043021015,33.95919947,-118.2478561
6043021016,UNINCORPORATED LA COUNTY,18.0,2.0,,,6043021016,33.95933965,-118.247851
6043021017,UNINCORPORATED LA COUNTY,18.0,2.0,,,6043021017,33.95947941,-118.2478454
6043021018,UNINCORPORATED LA COUNTY,18.0,2.0,,,6043021018,33.95961922,-118.2478394
6043022017,UNINCORPORATED LA COUNTY,18.0,2.0,,,6043022017,33.95643446,-118.2479675
6043022021,UNINCORPORATED LA COUNTY,18.0,2.0,,,6043022021,33.95698369,-118.2479455
6043022025,UNINCORPORATED LA COUNTY,18.0,2.0,,,6043022025,33.95753292,-118.2479236
6043023001,UNINCORPORATED LA COUNTY,18.0,2.0,,,6043023001,33.95808288,-118.2483996
6043023002,UNINCORPORATED LA COUNTY,18.0,2.0,,,6043023002,33.95794125,-118.2484053
6043023003,UNINCORPORATED LA COUNTY,18.0,2.0,,,6043023003,33.95780358,-118.2484108
6043023004,UNINCORPORATED LA COUNTY,18.0,2.0,,,6043023004,33.95766584,-118.2484159
6043023005,UNINCORPORATED LA COUNTY,18.0,1.0,,,6043023005,33.95752845,-118.2484218
6043023006,UNINCORPORATED LA COUNTY,18.0,1.0,,,6043023006,33.95739122,-118.2484275
6043023007,UNINCORPORATED LA COUNTY,18.0,2.0,,,6043023007,33.95725365,-118.2484328
6043023008,UNINCORPORATED LA COUNTY,18.0,2.0,,,6043023008,33.95711507,-118.248438
6043023009,UNINCORPORATED LA COUNTY,18.0,2.0,,,6043023009,33.95697675,-118.2484433
6043023010,UNINCORPORATED LA COUNTY,18.0,2.0,,,6043023010,33.95684033,-118.2484491
6043023011,UNINCORPORATED LA COUNTY,18.0,2.0,,,6043023011,33.95670168,-118.2484547
6043023012,UNINCORPORATED LA COUNTY,18.0,2.0,,,6043023012,33.95656286,-118.2484602
6043023013,UNINCORPORATED LA COUNTY,18.0,2.0,,,6043023013,33.95642622,-118.2484657
6043023018,UNINCORPORATED LA COUNTY,18.0,2.0,,,6043023018,33.95670157,-118.2487837
6043023028,UNINCORPORATED LA COUNTY,18.0,2.0,,,6043023028,33.95808283,-118.2487284
6043024001,UNINCORPORATED LA COUNTY,18.0,2.0,,,6043024001,33.95808257,-118.2492274
6043024002,UNINCORPORATED LA COUNTY,18.0,2.0,,,6043024002,33.95793916,-118.2492334
6043024003,UNINCORPORATED LA COUNTY,18.0,2.0,,,6043024003,33.9578021,-118.2492393
6043024004,UNINCORPORATED LA COUNTY,18.0,1.0,,,6043024004,33.95766465,-118.2492448
6043024005,UNINCORPORATED LA COUNTY,18.0,2.0,,,6043024005,33.95752737,-118.2492507
6043024006,UNINCORPORATED LA COUNTY,18.0,2.0,,,6043024006,33.95738923,-118.2492562
6043024008,UNINCORPORATED LA COUNTY,18.0,2.0,,,6043024008,33.95711381,-118.2492676
6043024009,UNINCORPORATED LA COUNTY,18.0,2.0,,,6043024009,33.95697528,-118.2492735
6043024011,UNINCORPORATED LA COUNTY,18.0,2.0,,,6043024011,33.95670147,-118.2492844
6043024013,UNINCORPORATED LA COUNTY,18.0,2.0,,,6043024013,33.95642583,-118.2492963
6043024028,UNINCORPORATED LA COUNTY,18.0,2.0,,,6043024028,33.95808365,-118.2495521
6043025001,UNINCORPORATED LA COUNTY,18.0,2.0,,,6043025001,33.95808261,-118.2500484
6043025002,UNINCORPORATED LA COUNTY,18.0,2.0,,,6043025002,33.9579387,-118.2500537
6043025003,UNINCORPORATED LA COUNTY,18.0,1.0,,,6043025003,33.95780233,-118.2500596
6043025004,UNINCORPORATED LA COUNTY,18.0,2.0,,,6043025004,33.95766391,-118.2500655
6043025006,UNINCORPORATED LA COUNTY,18.0,2.0,,,6043025006,33.95739015,-118.2500757
6043025007,UNINCORPORATED LA COUNTY,18.0,2.0,,,6043025007,33.9572515,-118.2500813
6043025008,UNINCORPORATED LA COUNTY,18.0,2.0,,,6043025008,33.95711468,-118.2500867
6043025009,UNINCORPORATED LA COUNTY,18.0,2.0,,,6043025009,33.95697717,-118.250092
6043025010,UNINCORPORATED LA COUNTY,18.0,1.0,,,6043025010,33.9568399,-118.2500977
6043025011,UNINCORPORATED LA COUNTY,18.0,2.0,,,6043025011,33.95670198,-118.2501029
6043025012,UNINCORPORATED LA COUNTY,18.0,2.0,,,6043025012,33.95656368,-118.2501082
6043025013,UNINCORPORATED LA COUNTY,18.0,2.0,,,6043025013,33.95642514,-118.2501136
6043025028,UNINCORPORATED LA COUNTY,18.0,2.0,,,6043025028,33.95808404,-118.2503747
6043026001,UNINCORPORATED LA COUNTY,18.0,2.0,,,6043026001,33.95808507,-118.2508721
6043026002,UNINCORPORATED LA COUNTY,18.0,2.0,,,6043026002,33.95794139,-118.2508785
6043026003,UNINCORPORATED LA COUNTY,18.0,2.0,,,6043026003,33.95780544,-118.2508843
6043026004,UNINCORPORATED LA COUNTY,18.0,2.0,,,6043026004,33.95766815,-118.2508905
6043026005,UNINCORPORATED LA COUNTY,18.0,2.0,,,6043026005,33.95752944,-118.2508962
6043026007,UNINCORPORATED LA COUNTY,18.0,2.0,,,6043026007,33.95726093,-118.2509086
6043026008,UNINCORPORATED LA COUNTY,18.0,2.0,,,6043026008,33.95711691,-118.2509148
6043026009,UNINCORPORATED LA COUNTY,18.0,2.0,,,6043026009,33.95697929,-118.2509207
6043026010,UNINCORPORATED LA COUNTY,18.0,1.0,,,6043026010,33.95684281,-118.2509266
6043026011,UNINCORPORATED LA COUNTY,18.0,2.0,,,6043026011,33.95670604,-118.2509323
6043026012,UNINCORPORATED LA COUNTY,18.0,2.0,,,6043026012,33.95656792,-118.2509389
6043026013,UNINCORPORATED LA COUNTY,18.0,2.0,,,6043026013,33.95642943,-118.250945
6010025018,UNINCORPORATED LA COUNTY,30.0,4.0,,7.2,6010025018,33.97546204,-118.2495117
6025020030,UNINCORPORATED LA COUNTY,30.0,6.0,,10.8,6025020030,33.96895255,-118.238629
6043022028,UNINCORPORATED LA COUNTY,18.0,3.0,,,6043022028,33.95794507,-118.2479067
7480002072,AVALON,40.0,24.0,1.52,40.8,7480002072,33.34172909,-118.3304728
6327034906,Bell,0.0,112.0,2.4,644.0,6327034906,33.9691608,-118.1729855
6327034906,Bell,0.0,112.0,2.4,644.0,6327034906,33.9691608,-118.1729855
6226002900,Bell,0.0,30.0,0.67,172.5,6226002900,33.96899911,-118.1825807
6226002900,Bell,0.0,30.0,0.67,172.5,6226002900,33.96899911,-118.1825807
6317023904,Bell,0.0,36.0,0.27,207.0,6317023904,33.97863682,-118.1899243
6317023904,Bell,0.0,36.0,0.27,207.0,6317023904,33.97863682,-118.1899243
6317023901,Bell,0.0,0.0,0.38,0.0,6317023901,33.97859189,-118.1895137
6317023901,Bell,0.0,0.0,0.38,0.0,6317023901,33.97859189,-118.1895137
6317023902,Bell,0.0,0.0,0.13,0.0,6317023902,33.97855647,-118.1891906
6317023902,Bell,0.0,0.0,0.13,0.0,6317023902,33.97855647,-118.1891906
6317022940,Bell,30.0,0.0,0.14,0.0,6317022940,33.97982661,-118.1891513
6317022940,Bell,30.0,0.0,0.14,0.0,6317022940,33.97982661,-118.1891513
6317023900,Bell,30.0,0.0,0.42,0.0,6317023900,33.97926591,-118.1892427
6317023900,Bell,30.0,0.0,0.42,0.0,6317023900,33.97926591,-118.1892427
6326004900,Bell,0.0,44.0,0.18,253.0,6326004900,33.97760602,-118.1853252
6326004900,Bell,0.0,44.0,0.18,253.0,6326004900,33.97760602,-118.1853252
6326004022,Bell,0.0,0.0,0.81,0.0,6326004022,33.97722168,-118.185098
6326004022,Bell,0.0,0.0,0.81,0.0,6326004022,33.97722168,-118.185098
6316021400,Bell,0.0,25.0,0.33,143.75,6316021400,33.98107472,-118.1860943
6316021400,Bell,0.0,25.0,0.33,143.75,6316021400,33.98107472,-118.1860943
6316021404,Bell,0.0,0.0,0.18,0.0,6316021404,33.98079223,-118.1861203
6316021404,Bell,0.0,0.0,0.18,0.0,6316021404,33.98079223,-118.1861203
6316021408,Bell,0.0,0.0,0.34,0.0,6316021408,33.98055189,-118.1861563
6316021408,Bell,0.0,0.0,0.34,0.0,6316021408,33.98055189,-118.1861563
6316021014,Bell,0.0,9.0,0.3,51.75,6316021014,33.9801089,-118.1862337
6316021014,Bell,0.0,9.0,0.3,51.75,6316021014,33.9801089,-118.1862337
6326035901,Bell,0.0,16.0,0.08,92.0,6326035901,33.97134114,-118.1876064
6326035901,Bell,0.0,16.0,0.08,92.0,6326035901,33.97134114,-118.1876064
6326035902,Bell,0.0,0.0,0.47,0.0,6326035902,33.97110108,-118.1876409
6326035902,Bell,0.0,0.0,0.47,0.0,6326035902,33.97110108,-118.1876409
7033004039,CERRITOS,6.0,5.0,0.7,22.25,7033004039,33.87490755,-118.079799
7054013001,CERRITOS,6.0,1.0,0.73,4.45,7054013001,33.85500503,-118.0682801
7054013002,CERRITOS,6.0,1.0,0.48,4.45,7054013002,33.85479083,-118.0682762
7054013003,CERRITOS,6.0,1.0,0.44,4.45,7054013003,33.85462871,-118.0682734
7038007006,CERRITOS,20.0,10.0,0.75,,7038007006,33.85978445,-118.1079804
7038007005,CERRITOS,20.0,27.0,2.08,,7038007005,33.85974299,-118.1072879
7038007010,CERRITOS,20.0,11.0,0.85,,7038007010,33.85931902,-118.1075462
7038007009,CERRITOS,20.0,20.0,1.57,,7038007009,33.85935427,-118.1069114
7038007007,CERRITOS,20.0,22.0,1.71,,7038007007,33.85892316,-118.1069818
7038007011,CERRITOS,20.0,12.0,0.9,,7038007011,33.85868434,-118.1066157
7008015007,CERRITOS,20.0,15.0,0.96,,7008015007,33.8735584,-118.0481249
7008015006,CERRITOS,20.0,3.0,0.21,,7008015006,33.87366978,-118.0477012
7008015004,CERRITOS,20.0,33.0,2.13,,7008015004,33.87396898,-118.0478844
7008015003,CERRITOS,20.0,18.0,1.21,,7008015003,33.87424343,-118.0475137
7008015001,CERRITOS,20.0,9.0,0.57,,7008015001,33.87360551,-118.0468777
7008015002,CERRITOS,20.0,10.0,0.66,,7008015002,33.87426508,-118.046882
7003013801,CERRITOS,80.0,36.0,0.83,68.39999999999999,7003013801,33.88291312,-118.0323732
7003013803,CERRITOS,80.0,14.0,0.32,26.6,7003013803,33.88006767,-118.0326118
7003013904,CERRITOS,80.0,31.0,0.71,58.9,7003013904,33.88218246,-118.0294325
7003013021,CERRITOS,80.0,25.0,0.57,47.5,7003013021,33.88112314,-118.0301333
6254001017,DOWNEY,75.0,39.0,0.670872606,74.1,6254001017,33.94178165,-118.1347095
6254018024,DOWNEY,40.0,17.0,0.573906047,28.9,6254018024,33.94183403,-118.1312414
6251038010,DOWNEY,40.0,4.0,0.129129065,6.8,6251038010,33.94437858,-118.1354583
6251038012,DOWNEY,40.0,7.0,0.225110124,11.9,6251038012,33.94421229,-118.1356747
6251038011,DOWNEY,40.0,4.0,0.14684201,6.8,6251038011,33.94411823,-118.1354994
6251040006,DOWNEY,75.0,4.0,0.066443652,7.6,6251040006,33.9431248,-118.1373199
6251040023,DOWNEY,75.0,19.0,0.319282089,36.1,6251040023,33.94321767,-118.1371318
6245035016,DOWNEY,0.0,15.0,0.495696649,86.25,6245035016,33.91797308,-118.1571369
6251003001,DOWNEY,0.0,21.0,0.704756309,120.75,6251003001,33.95267622,-118.1313106
6251030028,DOWNEY,0.0,55.0,1.828662526,316.25,6251030028,33.95225911,-118.1302093
6361021049,DOWNEY,0.0,13.0,0.441500889,74.75,6361021049,33.95444293,-118.128594
6249030007,DOWNEY,0.0,23.0,0.774097178,132.25,6249030007,33.9477789,-118.1478917
6247006014,DOWNEY,0.0,9.0,0.285223122,51.75,6247006014,33.93932089,-118.1410269
6256008027,DOWNEY,0.0,35.0,1.152881519,201.25,6256008027,33.91748545,-118.135524
6247006013,DOWNEY,0.0,20.0,0.65102064,115.0,6247006013,33.93955195,-118.1408577
6361021021,DOWNEY,0.0,21.0,0.693426106,120.75,6361021021,33.95376932,-118.1294117
6283001035,DOWNEY,0.0,106.0,3.530519881,609.5,6283001035,33.92357215,-118.1247344
6229002025,DOWNEY,0.0,22.0,0.727355481,126.5,6229002025,33.95888691,-118.1415688
6251022042,DOWNEY,0.0,12.0,0.384146698,69.0,6251022042,33.94630241,-118.135802
6263002010,DOWNEY,40.0,5.0,0.164140933,8.5,6263002010,33.91703191,-118.1399848
6263002027,DOWNEY,40.0,6.0,0.197014247,10.2,6263002027,33.91668144,-118.1402056
6253002008,DOWNEY,40.0,7.0,0.205116607,11.9,6253002008,33.94687154,-118.1308713
6253007031,DOWNEY,40.0,6.0,0.180675374,10.2,6253007031,33.94323156,-118.1280623
6229019004,DOWNEY,40.0,9.0,0.274356654,15.3,6229019004,33.94837271,-118.1487028
6367009020,DOWNEY,0.0,15.0,0.503721713,86.25,6367009020,33.96810034,-118.1172608
6251033010,DOWNEY,40.0,10.0,0.331849205,17.0,6251033010,33.94854263,-118.1332464
6388015003,DOWNEY,0.0,15.0,0.516689811,86.25,6388015003,33.95506578,-118.1023004
6367025020,DOWNEY,0.0,15.0,0.527907834,86.25,6367025020,33.96205925,-118.1117964
6245035015,DOWNEY,0.0,11.0,0.369069088,63.25,6245035015,33.91774333,-118.1573127
6232020004,DOWNEY,9.0,44.0,1.324497029,,6232020004,33.94314634,-118.1615043
6256004911,DOWNEY,0.0,24.0,0.809095099,138.0,6256004911,33.91738437,-118.1300993
7059020009,LAKEWOOD,32.0,3.0,0.16,5.4,7059020009,33.84260178,-118.0833616
7058014016,LAKEWOOD,32.0,3.0,0.15,5.4,7058014016,33.83999454,-118.0810193
7059023025,LAKEWOOD,32.0,2.0,0.11,3.6,7059023025,33.84026973,-118.0827103
7065023023,LAKEWOOD,32.0,5.0,0.24,9.0,7065023023,33.8330516,-118.0821824
7058013022,LAKEWOOD,32.0,3.0,0.15,5.4,7058013022,33.841781,-118.0810346
7058014003,LAKEWOOD,32.0,3.0,0.15,5.4,7058014003,33.84081833,-118.0815386
7058014019,LAKEWOOD,32.0,2.0,0.12,3.6,7058014019,33.8409427,-118.0810295
7058016004,LAKEWOOD,32.0,4.0,0.19,7.2,7058016004,33.84164451,-118.0803472
7058013020,LAKEWOOD,32.0,4.0,0.21,7.2,7058013020,33.84215558,-118.081082
7058014004,LAKEWOOD,32.0,3.0,0.15,5.4,7058014004,33.84068091,-118.0815372
7058014006,LAKEWOOD,32.0,3.0,0.16,5.4,7058014006,33.84040608,-118.0815341
7058014007,LAKEWOOD,32.0,3.0,0.16,5.4,7058014007,33.84026866,-118.0815325
7058014021,LAKEWOOD,32.0,3.0,0.18,5.4,7058014021,33.84031058,-118.0810192
7058016005,LAKEWOOD,32.0,2.0,0.13,3.6,7058016005,33.8416451,-118.0798911
7058017020,LAKEWOOD,40.0,8.0,0.32,13.6,7058017020,33.84027193,-118.079168
7058017023,LAKEWOOD,32.0,2.0,0.12,3.6,7058017023,33.83992743,-118.0789945
7058014005,LAKEWOOD,32.0,3.0,0.16,5.4,7058014005,33.8405435,-118.0815357
7058016010,LAKEWOOD,32.0,2.0,0.12,3.6,7058016010,33.84219559,-118.0789072
7058017021,LAKEWOOD,40.0,8.0,0.32,13.6,7058017021,33.84013452,-118.0791664
7058017024,LAKEWOOD,32.0,2.0,0.14,3.6,7058017024,33.8399287,-118.0788108
7059015026,LAKEWOOD,32.0,3.0,0.16,5.4,7059015026,33.84298542,-118.0846946
7059015033,LAKEWOOD,32.0,2.0,0.11,3.6,7059015033,33.84310481,-118.0844316
7059015902,LAKEWOOD,32.0,4.0,0.16,7.2,7059015902,33.84259644,-118.0846903
7059016001,LAKEWOOD,32.0,3.0,0.18,5.4,7059016001,33.8440296,-118.0844316
7059016009,LAKEWOOD,32.0,3.0,0.16,5.4,7059016009,33.84351038,-118.0850298
7059016023,LAKEWOOD,32.0,3.0,0.17,5.4,7059016023,33.84390644,-118.0858576
7059016025,LAKEWOOD,32.0,3.0,0.17,5.4,7059016025,33.84390838,-118.0855282
7059022026,LAKEWOOD,32.0,3.0,0.16,5.4,7059022026,33.84116912,-118.0829014
7059023011,LAKEWOOD,32.0,2.0,0.12,3.6,7059023011,33.83988031,-118.0832329
7059023012,LAKEWOOD,32.0,2.0,0.12,3.6,7059023012,33.8398795,-118.0833647
7059024005,LAKEWOOD,32.0,2.0,0.11,3.6,7059024005,33.8389807,-118.0828276
7059024016,LAKEWOOD,32.0,2.0,0.12,3.6,7059024016,33.8393669,-118.0836225
7059024019,LAKEWOOD,32.0,2.0,0.12,3.6,7059024019,33.83936982,-118.0832272
7059012023,LAKEWOOD,32.0,3.0,0.16,5.4,7059012023,33.84023895,-118.0851366
7059012024,LAKEWOOD,32.0,3.0,0.16,5.4,7059012024,33.84023989,-118.084972
7059015900,LAKEWOOD,32.0,6.0,0.24,10.8,7059015900,33.8425956,-118.0848961
7059016008,LAKEWOOD,32.0,3.0,0.16,5.4,7059016008,33.84351103,-118.0848651
7059022027,LAKEWOOD,32.0,3.0,0.16,5.4,7059022027,33.84116816,-118.0830661
7059023021,LAKEWOOD,32.0,2.0,0.11,3.6,7059023021,33.84027363,-118.0832373
7059023022,LAKEWOOD,32.0,2.0,0.11,3.6,7059023022,33.84026755,-118.0831055
7059023023,LAKEWOOD,32.0,2.0,0.11,3.6,7059023023,33.84026826,-118.0829738
7059023026,LAKEWOOD,32.0,2.0,0.14,3.6,7059023026,33.84027185,-118.0825627
7059024008,LAKEWOOD,32.0,2.0,0.11,3.6,7059024008,33.83897777,-118.083223
7059024009,LAKEWOOD,32.0,2.0,0.11,3.6,7059024009,33.83897682,-118.0833548
7059024011,LAKEWOOD,32.0,2.0,0.11,3.6,7059024011,33.83897493,-118.0836182
7059024014,LAKEWOOD,32.0,3.0,0.16,5.4,7059024014,33.83936777,-118.0839132
7059024020,LAKEWOOD,32.0,2.0,0.12,3.6,7059024020,33.83937073,-118.0830953
7059012022,LAKEWOOD,32.0,3.0,0.16,5.4,7059012022,33.840238,-118.0853013
7059015901,LAKEWOOD,32.0,6.0,0.24,10.8,7059015901,33.8429846,-118.0849004
7059016014,LAKEWOOD,32.0,3.0,0.16,5.4,7059016014,33.8435081,-118.0856061
7059022031,LAKEWOOD,32.0,2.0,0.12,3.6,7059022031,33.84128059,-118.0838361
7059023010,LAKEWOOD,32.0,2.0,0.12,3.6,7059023010,33.83988116,-118.0831012
7059023015,LAKEWOOD,32.0,3.0,0.16,5.4,7059023015,33.83987706,-118.083919
7059023024,LAKEWOOD,32.0,2.0,0.11,3.6,7059023024,33.840269,-118.082842
7059024004,LAKEWOOD,32.0,2.0,0.11,3.6,7059024004,33.83898149,-118.082696
7059024010,LAKEWOOD,32.0,2.0,0.11,3.6,7059024010,33.83897586,-118.0834865
7059024022,LAKEWOOD,32.0,2.0,0.09,3.6,7059024022,33.83937386,-118.0826838
7059023001,LAKEWOOD,32.0,2.0,0.13,3.6,7059023001,33.8397938,-118.0822451
7059023003,LAKEWOOD,32.0,2.0,0.11,3.6,7059023003,33.84005448,-118.0822468
7059023008,LAKEWOOD,32.0,2.0,0.12,3.6,7059023008,33.8398828,-118.0828378
7059023009,LAKEWOOD,32.0,2.0,0.12,3.6,7059023009,33.839882,-118.0829695
7059024007,LAKEWOOD,32.0,2.0,0.11,3.6,7059024007,33.83897875,-118.0830913
7059024015,LAKEWOOD,32.0,2.0,0.12,3.6,7059024015,33.83936596,-118.0837543
7059024028,LAKEWOOD,32.0,2.0,0.11,3.6,7059024028,33.83897398,-118.0837499
7060024013,LAKEWOOD,32.0,5.0,0.24,9.0,7060024013,33.83240474,-118.0889322
7061008048,LAKEWOOD,50.0,37.0,1.04,70.3,7061008048,33.84661855,-118.1047874
7061008049,LAKEWOOD,50.0,28.0,0.76,53.2,7061008049,33.84636268,-118.1042537
7061008050,LAKEWOOD,50.0,66.0,1.79,125.4,7061008050,33.84617676,-118.1037319
7065004014,LAKEWOOD,50.0,37.0,0.99,70.3,7065004014,33.83731325,-118.0799527
7065004013,LAKEWOOD,50.0,37.0,1.05,70.3,7065004013,33.83816559,-118.0799616
7165014022,LAKEWOOD,32.0,5.0,0.24,9.0,7165014022,33.85955252,-118.1199253
7058013013,LAKEWOOD,40.0,8.0,0.31,13.6,7058013013,33.84143744,-118.081035
7149002027,LAKEWOOD,50.0,240.0,4.92,456.0,7149002027,33.83161201,-118.1558509
7149002012,LAKEWOOD,50.0,160.0,3.12,304.0,7149002012,33.83105549,-118.154575
7149002011,LAKEWOOD,50.0,160.0,3.14,304.0,7149002011,33.83193522,-118.1541473
7149002026,LAKEWOOD,50.0,135.0,2.99,256.5,7149002026,33.83057177,-118.155908
7160019042,LAKEWOOD,32.0,4.0,0.21,7.2,7160019042,33.86172508,-118.1434853
7160019045,LAKEWOOD,32.0,4.0,0.22,7.2,7160019045,33.86172654,-118.1429256
7160019041,LAKEWOOD,32.0,4.0,0.21,7.2,7160019041,33.86172424,-118.1436698
7058012016,LAKEWOOD,32.0,4.0,0.19,7.2,7058012016,33.84260423,-118.080146
7058012011,LAKEWOOD,32.0,5.0,0.25,9.0,7058012011,33.84299792,-118.0803852
7058012027,LAKEWOOD,32.0,2.0,0.13,3.6,7058012027,33.84275198,-118.0792396
7058013005,LAKEWOOD,32.0,3.0,0.16,5.4,7058013005,33.84164288,-118.0815476
7058012014,LAKEWOOD,32.0,4.0,0.22,7.2,7058012014,33.84279417,-118.0804209
7058012021,LAKEWOOD,32.0,3.0,0.17,5.4,7058012021,33.84273153,-118.078907
7058012028,LAKEWOOD,32.0,4.0,0.2,7.2,7058012028,33.84255131,-118.0792415
7058012022,LAKEWOOD,32.0,3.0,0.18,5.4,7058012022,33.84253091,-118.0789106
7058012026,LAKEWOOD,32.0,3.0,0.16,5.4,7058012026,33.84286455,-118.0799564
7058019002,LAKEWOOD,32.0,2.0,0.12,3.6,7058019002,33.84212858,-118.077903
7058019003,LAKEWOOD,32.0,2.0,0.14,3.6,7058019003,33.84212893,-118.077721
7058011017,LAKEWOOD,32.0,2.0,0.14,3.6,7058011017,33.84293511,-118.0771226
7058011018,LAKEWOOD,32.0,2.0,0.14,3.6,7058011018,33.84293494,-118.0772852
7058012017,LAKEWOOD,32.0,3.0,0.19,5.4,7058012017,33.84261392,-118.0799462
7058012025,LAKEWOOD,32.0,3.0,0.18,5.4,7058012025,33.84301654,-118.0799292
7058013006,LAKEWOOD,32.0,3.0,0.16,5.4,7058013006,33.84150545,-118.0815461
7168030035,LAKEWOOD,50.0,21.0,0.6,39.9,7168030035,33.86437938,-118.134338
7059009007,LAKEWOOD,32.0,2.0,0.11,3.6,7059009007,33.84188617,-118.087067
7059013021,LAKEWOOD,32.0,3.0,0.16,5.4,7059013021,33.84115609,-118.0851685
7059013032,LAKEWOOD,32.0,3.0,0.16,5.4,7059013032,33.84115323,-118.0856625
7059014046,LAKEWOOD,32.0,3.0,0.16,5.4,7059014046,33.84205882,-118.0853432
7059015009,LAKEWOOD,32.0,3.0,0.16,5.4,7059015009,33.84259407,-118.0852666
7059014019,LAKEWOOD,32.0,3.0,0.16,5.4,7059014019,33.84206476,-118.0855079
